Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
532960,Dhani Services Limited,DHANI,Dhani Services Ltd,Active,A ,2.0,INE274G01010,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532966,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH,Titagarh Rail Systems Ltd,Active,A ,2.0,INE615H01020,Railway Wagons,Equity,Industrials,Capital Goods,Industrial Manufacturing,Railway Wagons,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS,KIRI INDUSTRIES Ltd,Active,B ,10.0,INE415I01015,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532974,Aditya Birla  Money Ltd,BIRLAMONEY,ADITYA BIRLA MONEY Ltd-$,Active,T ,1.0,INE865C01022,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532975,TELOGICA LIMITED,TELOGICA,Telogica Ltd,Active,Z ,5.0,INE778I01024,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532976,Jai Balaji Industries Limited,JAIBALAJI,JAI BALAJI INDUSTRIES Ltd,Active,A ,2.0,INE091G01026,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532977,Bajaj Auto Limited,BAJAJ-AUTO,BAJAJ AUTO Ltd,Active,A ,10.0,INE917I01010,2/3 Wheelers,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532978,Bajaj Finserv Limited,BAJAJFINSV,BAJAJ FINSERV Ltd,Active,A ,1.0,INE918I01026,Holding Company,Equity,Financial Services,Financial Services,Finance,Holding Company,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532980,Gokul Refoils and Solvent Limited,GOKUL,GOKUL REFOILS & SOLVENT Ltd,Active,B ,2.0,INE020J01029,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532983,RPG Life Sciences Limited,RPGLIFE,RPG LIFE SCIENCES Ltd,Active,B ,8.0,INE105J01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532985,Kotak Mahindra Mutual Fund,SENSEX1,Kotak S&P BSE Sensex ETF,Active,A ,1.0,INF174KA1JD7,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF,No,No,No,No,No,No,No,No,No,No,No
532986,Niraj Cement Structurals Limited,NIRAJ,NIRAJ CEMENT STRUCTURALS Ltd,Active,B ,10.0,INE368I01016,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532987,Rane Brake Lining Limited,RBL,RANE BRAKE LINING Ltd,Active,B ,10.0,INE244J01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532988,Rane Engine Valve Limited,RANEENGINE,RANE ENGINE VALVE Ltd,Active,B ,10.0,INE222J01013,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532989,Bafna Pharmaceuticals Limited,BAFNAPH,BAFNA PHARMACEUTICALS Ltd,Active,T ,10.0,INE878I01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532992,CHL Limited,CHLLTD,CHL Ltd,Active,XT,2.0,INE790D01020,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532993,SEJAL GLASS LIMITED,SEJALLTD,Sejal Glass Ltd,Active,B ,10.0,INE955I01044,Glass - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Glass - Industrial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532994,Archidply Industries Limited,ARCHIDPLY,ARCHIDPLY INDUSTRIES Ltd,Active,B ,10.0,INE877I01016,Plywood Boards/ Laminates,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plywood Boards/ Laminates,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
532998,Lotus Eye Hospital And Institute Limited,LOTUSEYE,Lotus Eye Hospital And Institute Ltd,Active,B ,10.0,INE947I01017,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533001,SOMI CONVEYOR BELTINGS LIMITED,SOMICONVEY,SOMI CONVEYOR BELTINGS Ltd,Active,B ,10.0,INE323J01019,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533007,LGB Forge Limited,LGBFORGE,LGB FORGE Ltd,Active,XT,1.0,INE201J01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533012,Landmark Property Development Company Ltd,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY Ltd,Active,T ,1.0,INE197J01017,Real Estate related services,Equity,Consumer Discretionary,Realty,Realty,Real Estate related services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533014,Sicagen India Limited,SICAGEN,SICAGEN INDIA Ltd,Active,X ,10.0,INE176J01011,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533019,SIMPLEX PAPERS Ltd,SIMPLXPAP,SIMPLEX PAPERS Ltd,Active,X ,1000.0,INE456H01029,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533022,20 Microns Limited,20MICRONS,20 MICRONS Ltd,Active,B ,5.0,INE144J01027,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533023,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd,Active,A ,5.0,INE342J01019,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533029,Alkali Metals Limited,ALKALI,ALKALI METALS Ltd,Active,B ,10.0,INE773I01017,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533033,ISGEC Heavy Engineering Limited,ISGEC,ISGEC Heavy Engineering Ltd,Active,A ,1.0,INE858B01029,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533047,Indian Metals & Ferro Alloys Limited,IMFA,INDIAN METALS & FERRO ALLOYS Ltd,Active,B ,10.0,INE919H01018,Ferro & Silica Manganese,Equity,Commodities,Metals & Mining,Ferrous Metals,Ferro & Silica Manganese,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533048,Teamo Productions HQ Limited,TPHQ,Teamo Productions HQ Ltd,Active,T ,1.0,INE065J01024,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533056,VEDAVAAG Systems Limited,VEDAVAAG,VEDAVAAG SYSTEMS Ltd,Active,X ,10.0,INE359B01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533078,Manjeera Constructions Limited,MANJEERA,MANJEERA CONSTRUCTIONS Ltd,Active,Z ,10.0,INE320D01018,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533080,Mold-Tek Packaging Limited,MOLDTKPAC,Mold-Tek Packaging Limited,Active,B ,5.0,INE893J01029,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533088,Mahindra Holidays & Resorts India Limited,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA Ltd,Active,A ,10.0,INE998I01010,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533090,Excel Realty N Infra Limited,EXCEL,Excel Realty N Infra Ltd,Active,T ,1.0,INE688J01023,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533093,RAJ OIL MILLS LIMITED,ROML,RAJ OIL MILLS Ltd,Active,B ,10.0,INE294G01026,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533095,Bengal & Assam Company Limited,BENGALASM,BENGAL & ASSAM COMPANY Ltd,Active,B ,10.0,INE083K01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533096,Adani Power Limited,ADANIPOWER,ADANI POWER Ltd,Active,A ,10.0,INE814H01011,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533098,NHPC Limited,NHPC,NHPC Ltd,Active,A ,10.0,INE848E01016,Power Generation,Equity,Utilities,Power,Power,Power Generation,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533100,Premier Energy and Infrastructure  Limited,PEIL,PREMIER ENERGY AND INFRASTRUCTURE Ltd,Active,XT,10.0,INE429K01012, ,Equity,-,-,-,-,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
533101,Suryaamba Spinning Mills Limited,SURYAAMBA,SURYAAMBA SPINNING MILLS Ltd,Active,X ,10.0,INE360J01011,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533104,Globus Spirits Limited,GLOBUSSPR,GLOBUS SPIRITS Ltd,Active,B ,10.0,INE615I01010,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533106,Oil India Limited,OIL,OIL INDIA Ltd,Active,A ,10.0,INE274J01014,Oil Exploration & Production,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Exploration & Production,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533107,SWAN DEFENCE AND HEAVY INDUSTRIES LIMITED,SWANDEF,Swan Defence And Heavy Industries Ltd,Active,T ,10.0,INE542F01020,Ship Building & Allied Services,Equity,Industrials,Capital Goods,Industrial Manufacturing,Ship Building & Allied Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533108,Bhilwara Technical Textiles Limited,BTTL,BHILWARA TECHNICAL TEXTILES Ltd,Active,X ,1.0,INE274K01012,Trading - Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533110,Shree Precoated Steels Limited,SPSL,SHREE PRECOATED STEELS Ltd,Active,XT,10.0,INE318K01025,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533121,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,Expleo Solutions Ltd,Active,B ,10.0,INE201K01015,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533122,RattanIndia Power Limited,RTNPOWER,RattanIndia Power Limited,Active,A ,10.0,INE399K01017,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533137,DEN Networks Limited,DEN,Den Networks Ltd,Active,B ,10.0,INE947J01015,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533138,ASTEC LIFESCIENCES LIMITED,ASTEC,ASTEC LIFESCIENCES LIMITED,Active,B ,10.0,INE563J01010,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533146,D-Link (India) Ltd,DLINKINDIA,D-Link (India) Ltd,Active,B ,2.0,INE250K01012,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533148,JSW Energy Limited,JSWENERGY,JSW Energy Ltd,Active,A ,10.0,INE121E01018,Power Generation,Equity,Utilities,Power,Power,Power Generation,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533149,Yunik Managing Advisors Limited,YUNIKM,Yunik Managing Advisors Ltd,Active,XT,10.0,INE143K01019,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533150,Godrej Properties Limited,GODREJPROP,Godrej Properties Ltd,Active,A ,5.0,INE484J01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533151,D.B.Corp Limited,DBCORP,D B Corp Ltd,Active,B ,10.0,INE950I01011,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533152,MBL Infrastructure Ltd,MBLINFRA,MBL Infrastructure Ltd,Active,B ,10.0,INE912H01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533155,Jubilant Foodworks Limited,JUBLFOOD,Jubilant FoodWorks Ltd,Active,A ,2.0,INE797F01020,Restaurants,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533156,Vascon Engineers Limited,VASCONEQ,Vascon Engineers Ltd,Active,B ,10.0,INE893I01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533158,Thangamayil Jewellery Limited,THANGAMAYL,Thangamayil Jewellery Ltd,Active,B ,10.0,INE085J01014,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533160,VALOR ESTATE LIMITED,DBREALTY,Valor Estate Ltd,Active,A ,10.0,INE879I01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533161,Emmbi Industries Limited,EMMBI,Emmbi Industries Ltd,Active,B ,10.0,INE753K01015,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533162,Hathway Cable & Datacom Limited,HATHWAY,Hathway Cable & Datacom Ltd,Active,B ,2.0,INE982F01036,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS Ltd,Active,T ,10.0,INE267I01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533164,Texmo Pipes and Products Limited,TEXMOPIPES,TEXMO PIPES & PRODUCTS Ltd,Active,B ,10.0,INE141K01013,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533166,Sundaram Multi Pap Ltd,SUNDARAM,SUNDARAM MULTI PAP Ltd,Active,B ,1.0,INE108E01023,Stationary,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Stationary,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533168,Rossell India Limited,ROSSELLIND,ROSSELL INDIA Ltd,Active,T ,2.0,INE847C01020,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA,MAN INFRACONSTRUCTION Ltd,Active,A ,2.0,INE949H01023,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533170,TAMBOLI INDUSTRIES LIMITED,TAMBOLIIN,Tamboli Industries Ltd,Active,X ,10.0,INE864J01012,Holding Company,Equity,Financial Services,Financial Services,Finance,Holding Company,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533177,IL&FS Transportation Networks Limited,IL&FSTRANS,IL&FS Transportation Networks Ltd,Active,Z ,10.0,INE975G01012,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
533179,Persistent Systems Limited,PERSISTENT,PERSISTENT SYSTEMS Ltd,Active,A ,5.0,INE262H01021,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533181,Intrasoft Technologies Limited,ISFT,INTRASOFT TECHNOLOGIES Ltd,Active,B ,10.0,INE566K01011,E-Retail/ E-Commerce,Equity,Consumer Discretionary,Consumer Services,Retailing,E-Retail/ E-Commerce,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533189,Goenka Diamond & Jewels Ltd,GOENKA,GOENKA DIAMOND & JEWELS Ltd,Active,Z ,1.0,INE516K01024,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533192,K C P SUGAR AND INDUSTRIES CORPORATION Ltd,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION Ltd,Active,B ,1.0,INE790B01024,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533193,KIRLOSKAR ELECTRIC COMPANY Ltd,KECL,Kirloskar Electric Company Ltd,Active,B ,10.0,INE134B01017,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533202,SATCHMO HOLDINGS LIMITED,SATCH,Satchmo Holdings Ltd,Active,X ,10.0,INE639K01016,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533203,TARAPUR TRANSFORMERS LIMITED,TARAPUR,Tarapur Transformers Ltd,Active,T ,10.0,INE747K01017,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533206,SJVN LIMITED,SJVN,SJVN Ltd,Active,A ,10.0,INE002L01015,Power Generation,Equity,Utilities,Power,Power,Power Generation,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533208,Emami Paper Mills Ltd,EMAMIPAP,EMAMI PAPER MILLS Ltd,Active,B ,2.0,INE830C01026,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533210,Kriti Nutrients Ltd,KRITINUT,Kriti Nutrients Ltd,Active,B ,1.0,INE798K01010,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533212,GKB Ophthalmics Ltd,GKB,GKB OPHTHALMICS Ltd,Active,X ,10.0,INE265D01015,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533217,Hindustan Media Ventures Limited,HMVL,HINDUSTAN MEDIA VENTURES Ltd,Active,B ,10.0,INE871K01015,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533218,EMAMI REALTY LIMITED,EMAMIREAL,Emami Realty Ltd,Active,T ,2.0,INE778K01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533227,Asian Hotels (East) Limited,AHLEAST,ASIAN HOTELS (EAST) Ltd,Active,B ,10.0,INE926K01017,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
533229,BAJAJ CONSUMER CARE LIMITED,BAJAJCON,Bajaj Consumer Care Ltd,Active,A ,1.0,INE933K01021,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
533239,Prakash Steelage Limited,PRAKASHSTL,PRAKASH STEELAGE Ltd,Active,B ,1.0,INE696K01024,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533248,Gujarat Pipavav Port Limited,GPPL,GUJARAT PIPAVAV PORT Ltd,Active,A ,10.0,INE517F01014,Port & Port services,Equity,Services,Services,Transport Infrastructure,Port & Port services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533252,Welspun Investments and Commercials Ltd,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS Ltd,Active,B ,10.0,INE389K01018,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533259,Sastasundar Ventures Limited,SASTASUNDR,Sastasundar Ventures Ltd,Active,B ,10.0,INE019J01013,Healthcare Service Provider,Equity,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533260,Career Point Limited,CAREERP,CAREER POINT Ltd,Active,B ,10.0,INE521J01018,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533262,Ramky Infrastructure Limited,RAMKY,RAMKY INFRASTRUCTURE Ltd,Active,B ,10.0,INE874I01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533263,Orient Green Power Company Limited,GREENPOWER,ORIENT GREEN POWER COMPANY Ltd,Active,A ,10.0,INE999K01014,Power Generation,Equity,Utilities,Power,Power,Power Generation,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533267,CANTABIL RETAIL INDIA LIMITED,CANTABIL,CANTABIL RETAIL INDIA Ltd,Active,B ,2.0,INE068L01024,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
533268,SEA TV Network Limited,SEATV,SEA TV NETWORK Ltd,Active,X ,10.0,INE351L01016,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
